filename, Bicycle, Bridge, Bus, Car, Chimney, Crosswalk, Hydrant, Motorcycle, Stair, Traffic-Light
Bus-1043-_png.rf.27dcf3edcc49aa777e8c653e1b2631a1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-2434-_png.rf.27db858085adc28ddeff6ea826ec6e4e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2840-_png.rf.27e445b498fc08a48cced665f377b969.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bridge-341-_png.rf.27c892b837bc44dc3a6d306de0f7ad6b.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Car-2129-_png.rf.27f74fcd25364d1e29572c36827a075d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-3419-_png.rf.27e92e6149b9063957c3ca9e78f44349.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-421-_png.rf.27e67bfd9e5377f7f743910768ef2d46.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Cross-1035-_png.rf.27ba5580f701c38f60a3a4ad4cb14ced.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-2660-_png.rf.27cefadbc3978ef84519038806a3dee9.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bicycle-111-_png.rf.27df1c2fa2682e1002615e6de9bf184a.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Car-1098-_png.rf.28085fb95ead4e1eec6b2c87c288b9b0.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-756-_png.rf.27fe76e30240b280cbbb1634bc2997c8.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-1041-_png.rf.27cb616f0bf7e9ed955d1efa12fd83c9.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-693-_png.rf.27b2537cc7f2574c11f65e4f5de481c4.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-2243-_png.rf.2810c1d7b3d1b803da87ebc6046d0ee4.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2232-_png.rf.28209a527b65fa39ada4183206f5fa6a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-402-_png.rf.280c0c596398b7e0bb43c10974febd7c.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Bicycle-347-_png.rf.2821dd306b3fd4459c65bb60e655ed45.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Car-3038-_png.rf.280bd94f792d7c1efb7f52f63ab71b52.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-350-_png.rf.27b30420083804d1d224a65cb53117c0.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-1802-_png.rf.2817eeae135d9d3d4724fb3c950a8612.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-120-_png.rf.27ed2cdff9e39d9e91d9db1ff678cec6.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Bicycle-635-_png.rf.2801a889dcc0216b73d8b8432a0f4836.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Car-3300-_png.rf.28244a0c8632c52bb282037b7d9bc2e3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2407-_png.rf.281360a5ec80b977cdcda2b3ba1a2a0c.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Stair-1471-_png.rf.2845e38f72ea7ae592d9ccf4277629d2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Bicycle-418-_png.rf.282a93a2c4197558fd38d6f114bc6aac.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Bridge-313-_png.rf.2843d5483b2e1a55d4de370b03288505.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Cross-782-_png.rf.283d4654e2daafedb2ece51351acbb7e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Tlight-10-_png.rf.2823405385ae280ee6875d7ed4c585f7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Tlight-468-_png.rf.284ed0262017d97bb92021b9c8081d68.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Tlight-331-_png.rf.28659c34f0ef9c2e4fb7fe238d760505.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Car-2957-_png.rf.285c7533f16a682fbfbd6c922312bba8.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-474-_png.rf.286a9d532eb632d8d18385bd7383257a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Hydrant-439-_png.rf.287c2457515ad01381ca86b9d4efeb3f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Cross-252-_png.rf.2863bbc0a1456feb88cc00ac65d0a890.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Chimney-111-_png.rf.288072d09a2341ba49288a2b249da85e.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Car-631-_png.rf.2889dd37efe0cbd80504e0474b34e466.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-1649-_png.rf.288110eaa7ef866a47c797e81d4547f8.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-1100-_png.rf.288b0a07e32ae791af9cb3e03ad5ede9.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-37-_png.rf.286e65804fd8811e7cefd491053baf96.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Tlight-645-_png.rf.289d17df808fe84004f8044f195a0859.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Tlight-124-_png.rf.287eacc3e1e7dceed056f54b24ff984f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Car-3088-_png.rf.288ca3e47bb8a3f8cf788b080833d537.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bridge-492-_png.rf.288f79bce8a5d5a4895d99e68631e601.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Cross-878-_png.rf.286b7582655c922cb59487d259ec2d65.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Tlight-472-_png.rf.287d5c6261c887cc995be9d56a49a374.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Car-3031-_png.rf.288b41677f058f2f86978e03a42f120a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Tlight-10-_png.rf.287fa3a8e37b6f63ac71f01503b7ce38.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Bicycle-379-_png.rf.28943c376ab4507c60f38f1575dca204.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Car-3448-_png.rf.28380b8ce3867fb886c53d97081fe691.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2130-_png.rf.2897f78dd5a4eb5d22ee3c62830bed00.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2268-_png.rf.289d7910d9ea280932f0a8c9a683cc16.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2372-_png.rf.288304f6c6f7c415f8299cbb0272b63b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-1109-_png.rf.28972e0ac1d904aeed2fdec5bbffc2af.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Chimney-76-_png.rf.28969d95d0b0f55d1ef29160423b6c07.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Hydrant-472-_png.rf.288d45039b2ba024227b823d52320002.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-2600-_png.rf.28b16e460d5fcd06952d0e2fde19d0be.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-878-_png.rf.28a2faa3b2783749d89b48ec1bb8c3e6.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-2986-_png.rf.28bc5810f53d9c06047bdbe773125477.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-277-_png.rf.28ad011d8ac3924af9bf9a96e85c277f.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Bicycle-535-_png.rf.28b4a07466cc91b9b0c9cc3dcf1951d1.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Hydrant-769-_png.rf.27e06f984a8459bc74edf4f6ceb3da5b.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Tlight-48-_png.rf.27b391fcaa37e62efda8a0a651bb5d4e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Car-1859-_png.rf.28caa5a8dbe35df3c62192d02fc6e5a2.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bicycle-394-_png.rf.28cfcfb38fa3d3f0cfa8edc963eb0098.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Bus-77-_png.rf.28c6430e0cc31eb1451fb703a7e7fea4.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-861-_png.rf.28d0f65acfbd633c7d2bccc8cfe490c3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cross-674-_png.rf.28fb08d3832f09eaa32d3f84905ec2d1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-3403-_png.rf.28d9a34a7b4e22166e062c1fd7e9f9cc.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cross-667-_png.rf.28d3a944a6986611efdfb52ea9663ab3.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Bus-326-_png.rf.28e09b121cf45b44bfe0050bf5750d53.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-870-_png.rf.28d29565ca9f70e21b3b156851746b7d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Bus-48-_png.rf.28f89ea2cf8d3a465570706de72508aa.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-1-_png.rf.290499f87a918950e7397df5117fb609.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-1510-_png.rf.28f50bf2846391ebf592db4109076ba1.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Stair-1517-_png.rf.28db9bcf63073f9a87a4ceedbff7fb9f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Cross-257-_png.rf.28a5d9c9e022a39c0bbe9ed657414315.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-637-_png.rf.28ed08c2f38d6810ba88483c7688cbc6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-720-_png.rf.28efd90cbfea91b491ef84454692960e.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-1052-_png.rf.2908fbd439de099de235ce8e65930b28.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-576-_png.rf.28e40ad53204538cfc90e9d4a65fb2f0.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-923-_png.rf.28fb0ebf529671d337ea06476cbf51e9.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-1605-_png.rf.290976f240a06ee1674c8be32bfff28a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Motorcycle-89-_png.rf.28d35dce251e261eb9c387d6d1bbc582.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Bus-811-_png.rf.28ec6b54c475cbc2afa5766196036805.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Bridge-321-_png.rf.2906cc7f001965d0f32f19c06e20511d.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Bicycle-532-_png.rf.290a22f8e3ac938eea99f8be305bf480.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Car-609-_png.rf.28c8e2cac9e8e0858f1dff39d6876e03.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Chimney-43-_png.rf.290a15d4f221228a7cd5d00b04b77d56.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Tlight-654-_png.rf.290f4ad4470cf315e9814c59bfa62ded.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Car-1639-_png.rf.291c2df8b78a8e2650209c4c44898cad.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2090-_png.rf.28b1fb6b44e3daecc54427c25e721555.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cross-722-_png.rf.2915a4707d3870d9cb3b46d8e8204ce8.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-473-_png.rf.29298774fc419ad929f2c55c315b44e6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-1213-_png.rf.2915d65bc9626f6223ad7b53f8eb011c.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Tlight-90-_png.rf.291f95d6caa8a743907159de4afeb37d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Cross-588-_png.rf.291e04de054b353c4d77d8e21807bb51.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Bus-73-_png.rf.290a8b11ab4e2d775d0c5ef5cf699fd6.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-2333-_png.rf.2937525d1f54a67a808a0781b3cf39b5.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Tlight-593-_png.rf.292ea28792a45c932b7c9a652215463b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Cross-894-_png.rf.293c680a03563110dd6c2d5499f41735.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-3167-_png.rf.295cefca0351c572d24aa568218f2ec1.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Tlight-708-_png.rf.296129e7ebdc4d173d6a2eaabe5dc9ec.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Cross-612-_png.rf.29627bc49d576add1535f7a9702603e7.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Bridge-419-_png.rf.29313fbd1b3958923cf01e2380796c18.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Bicycle-434-_png.rf.29417ac0242a3d2a5ec458922257b83b.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Bus-756-_png.rf.2930d967d7480b0c605ebd3f9a3545f1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Tlight-542-_png.rf.297338938238e94dd22beb0808c63910.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Car-2117-_png.rf.2980def5fd482d097078bc0707061edc.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-263-_png.rf.298144fbdd0ed23522f9e7612290f5a6.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-237-_png.rf.295c7951db407d7fe5f6227e453ec308.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Hydrant-589-_png.rf.297f0e97e19a8858d4b6def8b6589dd6.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Cross-1012-_png.rf.2933b1c2a21b8452bab7175351aac7e7.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-319-_png.rf.296b04fae11bc52d565c11154aa8474f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-188-_png.rf.298f79f4edcefe3d9ad2e03caf97bfd4.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-146-_png.rf.29408be8c3baae87870e8a6bc503b4e7.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-553-_png.rf.29666a81b16718fb084baaee7e4a9d43.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cross-829-_png.rf.296dc52ae79b2170ec6c42ef3a7d505f.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Motorcycle-88-_png.rf.298a0af843d64bc3841d10fd4a0a5e11.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Cross-1177-_png.rf.2947280135eb41cab0498487742567af.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-1516-_png.rf.2995d589dbde138f1fa2c53f3a3e6501.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-1242-_png.rf.29822289a86d2e9ec4119296e4f9a690.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-222-_png.rf.299cbb76da11669996b2800d931e1143.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cross-185-_png.rf.299b5e284342bee206f8d30ebfb1bb73.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-1472-_png.rf.298fca3a5b7bd61946f27fb55e22e84c.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-1107-_png.rf.29a0b58a479c7038dd4eb0e1c45f377a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-1618-_png.rf.2997eeada4fa6b17fca31aafe9e948e2.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bridge-64-_png.rf.29a2ce75e82a44a54fa8e941218caf7e.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Cross-936-_png.rf.29a9f178dc8461562f023979a2a92817.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-1827-_png.rf.29abc2e9b15f654e5412aafd80739943.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-732-_png.rf.29ace8760600247c575822fc4853468c.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-3508-_png.rf.29ce58cc845b9805f17210eb4955507a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bridge-436-_png.rf.29ab84b486f78a330ce9700af5c98bae.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Hydrant-768-_png.rf.29a938c19aed867d6eff7b57b6b8900f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-1345-_png.rf.29a7dbb0fdf7caec48ec8c45f34d2bd3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-196-_png.rf.299f7e833e54b9706692c23acf6d8671.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Stair-1552-_png.rf.29ae583df63d1babc1c17d20e68fa21f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Bus-369-_png.rf.29b2746220cea692969b4591a390cfcd.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Tlight-399-_png.rf.29a63b33c650d7cc27ba5d156f052b08.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Stair-874-_png.rf.29d662206d41b95d360a35aa2ab3ec2f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Car-493-_png.rf.29ce47c5b67b9ce0b123cb64e879f368.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-80-_png.rf.29ad9611b717a159ab4fa0882a96dbae.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-168-_png.rf.29aeb963fdbaaf3066607b8321a7f4c7.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Bus-321-_png.rf.29b8d28e67c5bdeeb9ef5fe9215d39ad.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Hydrant-93-_png.rf.29abfc7d3eb6364e090a945f5442872e.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Bus-1160-_png.rf.29b5f8e0d03472e08b54f411cc69f8c1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-2504-_png.rf.29d1a0a96b0278c795caecc4ef2dab5e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bridge-205-_png.rf.29d3fdfc9b9c7c831d29cff76d6bda50.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Bridge-243-_png.rf.29cb9fc8cd33b5a9dbfd59434eae4777.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Car-396-_png.rf.29daf3407e1fa86fcb3f389d303cf46b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-498-_png.rf.29ccd43d916420df96056ed1ae6a7a03.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-2395-_png.rf.29f3c4ef72ece8ad8b9826ddb5c5b098.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-179-_png.rf.29ccc2cd0cfdd79dc6cc973361843d02.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Bus-466-_png.rf.2a11e936249bc4f1ace61f14eea2c34a.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-336-_png.rf.29b74d294701d459b7bc2536cef30220.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-173-_png.rf.29f5d413b0cfe60f18df2b7b71db64c7.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bicycle-653-_png.rf.2a0164b75620736d79085fef5220b56c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Bus-684-_png.rf.2a1532a2b441b434da2b86198b43980e.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-1104-_png.rf.2a142c3ec4d0c9c105b1aac3ff1232d8.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Bus-252-_png.rf.2a0e7cd991ace88a8a2d8d387c7f5594.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-526-_png.rf.29de87eeb6a735ac731882d733e90b82.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Chimney-121-_png.rf.29eaca57d013824c8ad1876e8f850cbd.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Stair-1557-_png.rf.2a12b61eca536e30c30bba9c13a650fb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Car-612-_png.rf.2a20862189f7c0566f9a02594428e81f.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-3046-_png.rf.2a1f103a91778a4dd2a13ef573955b0c.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cross-425-_png.rf.29ebc1e4a93379c043e1227f629c578d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Bus-1129-_png.rf.293b62d5abadd9acaf79a7e83b96edb3.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-36-_png.rf.2a1b7c8986c9cc0329a45bddd78655e1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Hydrant-432-_png.rf.2a1c48c7310aa8d8839547b7e148808f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car-2219-_png.rf.2a20fcb93300139f5775a755a625e495.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bridge-522-_png.rf.2a332dcea3776e10fac627add3e946e5.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Car-2111-_png.rf.2a1d64ab0d452d665b223a26a96d08d1.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bicycle-162-_png.rf.2a280c4dfeea021bb3887d8a03f8f9e8.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Tlight-137-_png.rf.2a1d52a58b243c80bcd4a7d50e615933.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Stair-1538-_png.rf.2a1f6598074708e783aa8ac2b015848d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Bus-685-_png.rf.2a2ae8b25c4bdfe77a2c2a6dd0838f4e.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Hydrant-580-_png.rf.29fa84855ddc24652c6f09af19b493e5.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Tlight-636-_png.rf.2a360652627fa38cdc6e26bda259fbe7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Car-1870-_png.rf.2a33b6a08e043df70139448883d241cd.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-267-_png.rf.2a27d299937f2ca08868947004f6d4ee.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-3142-_png.rf.2a2ede0c3d910a1b269009c90c58aecb.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-1396-_png.rf.2a34c956aa4c922c8f6049dccc545303.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bicycle-132-_png.rf.2a513dc8a8bc3194088549c50e49e389.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Bicycle-654-_png.rf.2a475d3d1202df5b13f770a077b403fd.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Car-2425-_png.rf.2a410b8bd46c556fa017e24d1d8c63a2.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-3425-_png.rf.2a75926211a63fd078c7bf3a36121e43.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2452-_png.rf.2a3d714a61302d434d2e7d550d7bc335.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-3495-_png.rf.2a549a72bfd125bc383b567bdda52148.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Cross-182-_png.rf.2a444f95d593d724dc0d8f9e80b12baa.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-688-_png.rf.2a3319d25484772f7105d3ee2accc1cd.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-255-_png.rf.2a6476a88d2fb0ef7c42319e161a14e1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Car-3501-_png.rf.2a45985b8807945bab9382a43b7913c9.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-664-_png.rf.2a59ceab243c780a98c410153816e674.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Bus-202-_png.rf.2a3f5d48ed5af16da2b0579859ee39d9.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Bus-979-_png.rf.2a511868fac4aef48d9d9ec5f1cdc844.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Cross-287-_png.rf.2a57282ad9ad6d5599689974bc8292a0.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Car-1782-_png.rf.2a7bf351e7b241d7a2ad96a7b210177b.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Car-2429-_png.rf.2a75cff96a299c4f4f5e99c9eda852b0.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Hydrant-274-_png.rf.2a7df4969141e2531219685583b689cb.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Cross-1210-_png.rf.2a613bbf53542402cb7c993e4a379bd2.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Bicycle-78-_png.rf.2a743886e43b3fdbef188948c654728d.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Car-1466-_png.rf.2a724a84e4262380e006dcd63637d979.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
